Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022]
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,23.6714973449707,12.5603866577148,6.28019332885742
Afghanistan,AFG,Voice and Accountability: Standard Error,VA.STD.ERR,0.131611853837967,0.134174570441246,0.132212176918983
Albania,ALB,Control of Corruption: Estimate,CC.EST,-0.572924494743347,-0.576535522937775,-0.407875537872314
Albania,ALB,Control of Corruption: Number of Sources,CC.NO.SRC,9,9,9
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,31.4285717010498,31.9047622680664,38.6792449951172
Albania,ALB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,22.8571434020996,21.4285717010498,26.8867931365967
Albania,ALB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,43.8095245361328,45.238094329834,50
Albania,ALB,Control of Corruption: Standard Error,CC.STD.ERR,0.149973630905151,0.162024855613708,0.158030226826668
Albania,ALB,Government Effectiveness: Estimate,GE.EST,-0.154880329966545,-0.0353600680828094,0.0650628432631493
Albania,ALB,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,48.0952377319336,50.9523811340332,56.6037750244141
Albania,ALB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,31.4285717010498,34.2857131958008,35.8490562438965
Albania,ALB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,60.9523811340332,66.6666641235352,68.3962249755859
Albania,ALB,Government Effectiveness: Standard Error,GE.STD.ERR,0.256462782621384,0.258666574954987,0.267456382513046
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0885764509439468,0.196294024586678,0.114945493638515
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,6
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50,52.3584899902344,50.4716987609863
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,35.8490562438965,41.0377349853516,36.3207550048828
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,60.8490562438965,63.6792449951172,60.8490562438965
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.232469826936722,0.234690770506859,0.233039766550064
Albania,ALB,Regulatory Quality: Estimate,RQ.EST,0.221967235207558,0.175859391689301,0.159353822469711
Albania,ALB,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7,7
Albania,ALB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,58.5714302062988,58.5714302062988,57.5471687316895
Albania,ALB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,45.238094329834,46.1904754638672,43.8679237365723
Albania,ALB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,71.9047622680664,70.476188659668,68.8679275512695
Albania,ALB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.221013695001602,0.220166966319084,0.225545197725296
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.376249194145203,-0.280372351408005,-0.16577909886837
Albania,ALB,Rule of Law: Number of Sources,RL.NO.SRC,10,10,10
Albania,ALB,Rule of Law: Percentile Rank,RL.PER.RNK,40,42.8571434020996,47.1698112487793
Albania,ALB,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,29.5238094329834,32.3809509277344,38.6792449951172
Albania,ALB,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,48.0952377319336,52.3809509277344,54.7169799804688
Albania,ALB,Rule of Law: Standard Error,RL.STD.ERR,0.142738118767738,0.148805677890778,0.157292708754539
Albania,ALB,Voice and Accountability: Estimate,VA.EST,0.0864025726914406,0.0859144106507301,0.13946570456028
Albania,ALB,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10,10
Albania,ALB,Voice and Accountability: Percentile Rank,VA.PER.RNK,51.2077293395996,50.2415466308594,52.1739120483398
Albania,ALB,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,40.5797119140625,41.062801361084,42.9951705932617
Albania,ALB,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,57.0048294067383,56.5217399597168,58.4541053771973
Albania,ALB,Voice and Accountability: Standard Error,VA.STD.ERR,0.1251250654459,0.126804634928703,0.124169021844864
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.66646021604538,-0.635657608509064,-0.637929856777191
Algeria,DZA,Control of Corruption: Number of Sources,CC.NO.SRC,6,7,7
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,27.619047164917,29.5238094329834,28.301887512207
Algeria,DZA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,18.0952377319336,19.0476188659668,19.8113212585449
Algeria,DZA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,41.4285697937012,43.3333320617676,42.4528312683105
Algeria,DZA,Control of Corruption: Standard Error,CC.STD.ERR,0.18509666621685,0.178580597043037,0.17695227265358
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-0.573433458805084,-0.653295338153839,-0.513090252876282
Algeria,DZA,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.9047622680664,28.5714282989502,32.5471687316895
Algeria,DZA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,16.1904754638672,12.8571424484253,15.5660381317139
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,46.6666679382324,41.9047622680664,48.113208770752
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.246358692646027,0.247155651450157,0.248698204755783
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.847814321517944,-0.992437243461609,-0.741771519184113
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,6,6
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.9245281219482,15.5660381317139,19.3396224975586
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,11.3207550048828,10.3773584365845,12.7358493804932
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,28.301887512207,24.056604385376,32.0754699707031
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.237614139914513,0.234690770506859,0.233039766550064
Algeria,DZA,Regulatory Quality: Estimate,RQ.EST,-1.35530030727386,-1.18196296691895,-1.06357324123383
Algeria,DZA,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,6,6
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,8.5714282989502,10,14.1509437561035
Algeria,DZA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,3.80952382087708,4.7619047164917,6.13207530975342
Algeria,DZA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,14.7619047164917,21.9047622680664,25.943395614624
Algeria,DZA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.247676745057106,0.223367989063263,0.228334546089172
Algeria,DZA,Rule of Law: Estimate,RL.EST,-0.800302982330322,-0.832210958003998,-0.832472681999207
Algeria,DZA,Rule of Law: Number of Sources,RL.NO.SRC,8,9,9
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,22.380952835083,22.380952835083,22.6415100097656
Algeria,DZA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,14.2857141494751,13.3333330154419,13.2075471878052
Algeria,DZA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,31.9047622680664,31.4285717010498,32.5471687316895
Algeria,DZA,Rule of Law: Standard Error,RL.STD.ERR,0.165849134325981,0.165474444627762,0.172442346811295
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,-1.0879522562027,-1.00932395458221,-1.00387418270111
Algeria,DZA,Voice and Accountability: Number of Sources,VA.NO.SRC,9,10,10
Algeria,DZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,19.3236713409424,20.7729473114014,21.7391300201416
Algeria,DZA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,13.5265703201294,14.9758453369141,15.4589376449585
Algeria,DZA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,23.1884059906006,25.6038646697998,25.6038646697998
Algeria,DZA,Voice and Accountability: Standard Error,VA.STD.ERR,0.126623094081879,0.120992064476013,0.119970291852951
American Samoa,ASM,Control of Corruption: Estimate,CC.EST,1.26600527763367,1.2798718214035,1.27020359039307
American Samoa,ASM,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1
American Samoa,ASM,Control of Corruption: Percentile Rank,CC.PER.RNK,88.5714263916016,88.5714263916016,88.6792449951172
American Samoa,ASM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,73.8095245361328,70,68.3962249755859
American Samoa,ASM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,95.2380981445313,96.6666641235352,97.1698150634766
American Samoa,ASM,Control of Corruption: Standard Error,CC.STD.ERR,0.378925621509552,0.428422212600708,0.463415056467056
American Samoa,ASM,Government Effectiveness: Estimate,GE.EST,0.632899343967438,0.639231383800507,0.667918145656586
American Samoa,ASM,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,72.8571395874023,72.3809509277344,74.5283050537109
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,46.6666679382324,46.6666679382324,48.113208770752
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,90,90.9523773193359,91.0377349853516
American Samoa,ASM,Government Effectiveness: Standard Error,GE.STD.ERR,0.492229521274567,0.484019696712494,0.47904047369957
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.09160161018372,1.06857633590698,1.12885904312134
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,1
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,87.7358474731445,87.7358474731445,91.0377349853516
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,64.6226425170898,61.7924537658691,60.3773574829102
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.0566024780273,99.0566024780273,100
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.320048034191132,0.336863189935684,0.393693715333939
American Samoa,ASM,Regulatory Quality: Estimate,RQ.EST,0.525310516357422,0.534613013267517,0.545899748802185
American Samoa,ASM,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1
American Samoa,ASM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.476188659668,70.476188659668,70.7547149658203
American Samoa,ASM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,39.523811340332,43.3333320617676,43.3962249755859
American Samoa,ASM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90,86.6666641235352,88.2075500488281
American Samoa,ASM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.516059041023254,0.487263292074203,0.473354339599609
American Samoa,ASM,Rule of Law: Estimate,RL.EST,1.11943030357361,1.13890171051025,1.22111785411835
American Samoa,ASM,Rule of Law: Number of Sources,RL.NO.SRC,1,1,1
American Samoa,ASM,Rule of Law: Percentile Rank,RL.PER.RNK,84.2857131958008,85.2380981445313,86.3207550048828
American Samoa,ASM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,59.523811340332,60.476188659668,66.0377349853516
American Samoa,ASM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,99.523811340332,99.523811340332,100
American Samoa,ASM,Rule of Law: Standard Error,RL.STD.ERR,0.52329158782959,0.495514720678329,0.458686977624893
American Samoa,ASM,Voice and Accountability: Estimate,VA.EST,0.952043473720551,0.960498690605164,0.957647860050201
American Samoa,ASM,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1,1
American Samoa,ASM,Voice and Accountability: Percentile Rank,VA.PER.RNK,77.7777786254883,78.7439651489258,77.2946853637695
American Samoa,ASM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,45.8937187194824,48.7922706604004,51.6908226013184
American Samoa,ASM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100,100,100
American Samoa,ASM,Voice and Accountability: Standard Error,VA.STD.ERR,0.578547716140747,0.548238813877106,0.507792770862579
Andorra,AND,Control of Corruption: Estimate,CC.EST,1.26600527763367,1.2798718214035,1.27020359039307
Andorra,AND,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1
Andorra,AND,Control of Corruption: Percentile Rank,CC.PER.RNK,88.5714263916016,88.5714263916016,88.6792449951172
Andorra,AND,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,73.8095245361328,70,68.3962249755859
Andorra,AND,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,95.2380981445313,96.6666641235352,97.1698150634766
Andorra,AND,Control of Corruption: Standard Error,CC.STD.ERR,0.378925621509552,0.428422212600708,0.463415056467056
Andorra,AND,Government Effectiveness: Estimate,GE.EST,1.74941408634186,1.74925327301025,1.49530494213104
Andorra,AND,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.7142868041992,97.1428604125977,92.4528274536133
Andorra,AND,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,80,80.476188659668,75
Andorra,AND,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,100,100
Andorra,AND,Government Effectiveness: Standard Error,GE.STD.ERR,0.492229521274567,0.484019696712494,0.47904047369957
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.58857178688049,1.58106744289398,1.58773648738861
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.0566024780273,98.5849075317383,98.5849075317383
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,88.6792449951172,89.6226425170898,91.0377349853516
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.27869239449501,0.282457619905472,0.277728617191315
Andorra,AND,Regulatory Quality: Estimate,RQ.EST,1.33542132377625,1.35934960842133,1.39833402633667
Andorra,AND,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1
Andorra,AND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.5714263916016,89.523811340332,90.0943374633789
Andorra,AND,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,68.0952377319336,71.4285736083984,72.1698150634766
Andorra,AND,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.523811340332,99.523811340332,99.5283050537109
Andorra,AND,Regulatory Quality: Standard Error,RQ.STD.ERR,0.516059041023254,0.487263292074203,0.473354339599609
Andorra,AND,Rule of Law: Estimate,RL.EST,1.61627840995789,1.64212965965271,1.48544991016388
Andorra,AND,Rule of Law: Number of Sources,RL.NO.SRC,1,1,1
Andorra,AND,Rule of Law: Percentile Rank,RL.PER.RNK,92.8571395874023,93.3333358764648,90.5660400390625
Andorra,AND,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,75.2380981445313,76.6666641235352,75
Andorra,AND,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100,100,100
Andorra,AND,Rule of Law: Standard Error,RL.STD.ERR,0.52329158782959,0.495514720678329,0.458686977624893
Andorra,AND,Voice and Accountability: Estimate,VA.EST,1.08625340461731,1.03341281414032,1.10283291339874
Andorra,AND,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2,2
Andorra,AND,Voice and Accountability: Percentile Rank,VA.PER.RNK,83.0917892456055,81.159423828125,85.5072479248047
Andorra,AND,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,70.5314025878906,66.1835784912109,67.6328506469727
Andorra,AND,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,95.6521759033203,95.6521759033203,96.1352691650391
Andorra,AND,Voice and Accountability: Standard Error,VA.STD.ERR,0.225096970796585,0.244714453816414,0.254695296287537
Angola,AGO,Control of Corruption: Estimate,CC.EST,-0.938672542572021,-0.651610195636749,-0.601941287517548
Angola,AGO,Control of Corruption: Number of Sources,CC.NO.SRC,9,10,10
Angola,AGO,Control of Corruption: Percentile Rank,CC.PER.RNK,18.5714282989502,29.0476188659668,30.6603775024414
Angola,AGO,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,10.9523811340332,19.5238094329834,21.2264156341553
Angola,AGO,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,27.1428565979004,40.476188659668,43.3962249755859
Angola,AGO,Control of Corruption: Standard Error,CC.STD.ERR,0.16380886733532,0.161017894744873,0.160002797842026
Angola,AGO,Government Effectiveness: Estimate,GE.EST,-1.25839388370514,-1.12807631492615,-1.04042935371399
Angola,AGO,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,8
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.5238094329834,12.380952835083,13.2075471878052
Angola,AGO,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,4.7619047164917,6.1904764175415,8.49056625366211
Angola,AGO,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,17.1428565979004,24.2857151031494,27.3584899902344
Angola,AGO,Government Effectiveness: Standard Error,GE.STD.ERR,0.226563811302185,0.226507976651192,0.227610766887665
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.600726008415222,-0.709369480609894,-0.646240890026093
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,7,7
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,24.5283012390137,21.2264156341553,22.6415100097656
Angola,AGO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,15.0943393707275,13.2075471878052,14.1509437561035
Angola,AGO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,39.1509437561035,33.4905662536621,36.3207550048828
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.217306077480316,0.216229736804962,0.222371086478233
Angola,AGO,Regulatory Quality: Estimate,RQ.EST,-0.856853485107422,-0.670014679431915,-0.606698572635651
Angola,AGO,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,8,8
Angola,AGO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.0476188659668,27.1428565979004,29.7169818878174
Angola,AGO,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,10.4761905670166,12.8571424484253,16.5094337463379
Angola,AGO,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,36.1904754638672,39.523811340332,42.4528312683105
Angola,AGO,Regulatory Quality: Standard Error,RQ.STD.ERR,0.233334079384804,0.203855380415916,0.20897077023983
Angola,AGO,Rule of Law: Estimate,RL.EST,-0.95099937915802,-0.984480023384094,-1.02190458774567
Angola,AGO,Rule of Law: Number of Sources,RL.NO.SRC,10,11,11
Angola,AGO,Rule of Law: Percentile Rank,RL.PER.RNK,18.0952377319336,17.1428565979004,16.0377349853516
Angola,AGO,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,9.5238094329834,9.5238094329834,9.43396186828613
Angola,AGO,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,26.1904754638672,24.2857151031494,23.5849056243896
Angola,AGO,Rule of Law: Standard Error,RL.STD.ERR,0.159591346979141,0.157608449459076,0.163617998361588
Angola,AGO,Voice and Accountability: Estimate,VA.EST,-0.81600284576416,-0.854894280433655,-0.7971311211586
Angola,AGO,Voice and Accountability: Number of Sources,VA.NO.SRC,12,13,13
Angola,AGO,Voice and Accountability: Percentile Rank,VA.PER.RNK,25.6038646697998,24.1545886993408,26.57004737854
Angola,AGO,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,20.7729473114014,20.2898559570313,21.7391300201416
Angola,AGO,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,30.4347820281982,29.9516906738281,31.8840579986572
Angola,AGO,Voice and Accountability: Standard Error,VA.STD.ERR,0.123469397425652,0.118508011102676,0.117144703865051
